1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
,,,,15090,,,,,,,,,,,,,,,,,8799,,,,,,12218,,,,,14122,14524,,,,,,,,,,14853,3694,,,,,,,,,,,,,,,13362,,,,,,,,8034,,14078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15091,,,,,,,,,,,,,,,,,8817,,,,,,12219,,,,,14123,14547,,,,,,,,,,14854,3696,,,,,,,,,,,,,,,13363,,,,,,,,8058,,14079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15092,,,,,,,,,,,,,,,,,8818,,,,,,12239,,,,,14124,14548,,,,,,,,,,14875,3697,,,,,,,,,,,,,,,13385,,,,,,,,8059,,14080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15093,,,,,,,,,,,,,,,,,8819,,,,,,12240,,,,,14125,14572,,,,,,,,,,14876,3698,,,,,,,,,,,,,,,13386,,,,,,,,8637,,14081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15094,,,,,,,,,,,,,,,,,8820,,,,,,12241,,,,,14147,14597,,,,,,,,,,14877,3699,,,,,,,,,,,,,,,13387,,,,,,,, ,,14082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15114,,,,,,,,,,,,,,,,,8821,,,,,,12242,,,,,14148,14625,,,,,,,,,,14878,3700,,,,,,,,,,,,,,,13782,,,,,,,,,,14083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15115,,,,,,,,,,,,,,,,,9238,,,,,,12243,,,,,14149,14650,,,,,,,,,,14901,3717,,,,,,,,,,,,,,,13783,,,,,,,,,,14084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15116,,,,,,,,,,,,,,,,,9239,,,,,,12244,,,,,14150,15122,,,,,,,,,,14902,3718,,,,,,,,,,,,,,,13784,,,,,,,,,,14085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15117,,,,,,,,,,,,,,,,,9240,,,,,,12265,,,,,14172,15123,,,,,,,,,,14903,3722,,,,,,,,,,,,,,,13785,,,,,,,,,,14101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15118,,,,,,,,,,,,,,,,,9241,,,,,,12266,,,,,14173,15146,,,,,,,,,,14926,3723,,,,,,,,,,,,,,,13786,,,,,,,,,,14102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15119,,,,,,,,,,,,,,,,,9242,,,,,,12267,,,,,14197,15147,,,,,,,,,,14927,3724,,,,,,,,,,,,,,,13787,,,,,,,,,,14103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15120,,,,,,,,,,,,,,,,,9263,,,,,,12268,,,,,14622,15148,,,,,,,,,,14928,3725,,,,,,,,,,,,,,,13788,,,,,,,,,,14104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15139,,,,,,,,,,,,,,,,,9264,,,,,,12269,,,,,14623,15149,,,,,,,,,,15425,3742,,,,,,,,,,,,,,,13808,,,,,,,,,,14105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15140,,,,,,,,,,,,,,,,,9265,,,,,,12766,,,,,14624,15171,,,,,,,,,,15426,3743,,,,,,,,,,,,,,,13809,,,,,,,,,,14106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15141,,,,,,,,,,,,,,,,,9266,,,,,,12767,,,,,14646,15172,,,,,,,,,,15427,3744,,,,,,,,,,,,,,,13810,,,,,,,,,,14107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15142,,,,,,,,,,,,,,,,,9267,,,,,,12768,,,,,14647,15173,,,,,,,,,,15449,3746,,,,,,,,,,,,,,,13811,,,,,,,,,,14108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15143,,,,,,,,,,,,,,,,,9268,,,,,,12791,,,,,14648,15174,,,,,,,,,,15450,3747,,,,,,,,,,,,,,,13812,,,,,,,,,,14109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15144,,,,,,,,,,,,,,,,,9269,,,,,,12792,,,,,14649,15175,,,,,,,,,,15451,3748,,,,,,,,,,,,,,,13813,,,,,,,,,,14126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15145,,,,,,,,,,,,,,,,,9270,,,,,,12793,,,,,14671,15197,,,,,,,,,,15452,3749,,,,,,,,,,,,,,,13834,,,,,,,,,,14127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15164,,,,,,,,,,,,,,,,,9271,,,,,,12815,,,,,14672,15198,,,,,,,,,,15453,3768,,,,,,,,,,,,,,,13835,,,,,,,,,,14128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15165,,,,,,,,,,,,,,,,,9288,,,,,,12816,,,,,14673,15199,,,,,,,,,,15454,3794,,,,,,,,,,,,,,,13836,,,,,,,,,,14129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15166,,,,,,,,,,,,,,,,,9289,,,,,,12817,,,,,14674,15200,,,,,,,,,,15475,4298,,,,,,,,,,,,,,,13837,,,,,,,,,,14130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15167,,,,,,,,,,,,,,,,,9290,,,,,,12818,,,,,14675,15222,,,,,,,,,,15476,4299,,,,,,,,,,,,,,,13838,,,,,,,,,,14131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15168,,,,,,,,,,,,,,,,,9291,,,,,,12841,,,,,14695,15223,,,,,,,,,,15477,4300,,,,,,,,,,,,,,,13859,,,,,,,,,,14132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15169,,,,,,,,,,,,,,,,,9292,,,,,,12842,,,,,14696,15224,,,,,,,,,,15478,4323,,,,,,,,,,,,,,,13860,,,,,,,,,,14133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15170,,,,,,,,,,,,,,,,,9293,,,,,,12843,,,,,14697,15225,,,,,,,,,,15479,4324,,,,,,,,,,,,,,,13861,,,,,,,,,,14134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15189,,,,,,,,,,,,,,,,,9294,,,,,,12867,,,,,14698,15226,,,,,,,,,,15501,4325,,,,,,,,,,,,,,,13862,,,,,,,,,,14152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15190,,,,,,,,,,,,,,,,,9295,,,,,,12868,,,,,14699,15247,,,,,,,,,,15502,4373,,,,,,,,,,,,,,,13863,,,,,,,,,,14153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15191,,,,,,,,,,,,,,,,,9296,,,,,,12869,,,,,14700,15248,,,,,,,,,,15503,4374,,,,,,,,,,,,,,,13884,,,,,,,,,,14154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15192,,,,,,,,,,,,,,,,,9297,,,,,,12893,,,,,14719,15249,,,,,,,,,,15526,11896,,,,,,,,,,,,,,,13885,,,,,,,,,,14155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15214,,,,,,,,,,,,,,,,,9298,,,,,,12894,,,,,14720,15250,,,,,,,,,,15527,12421,,,,,,,,,,,,,,,13886,,,,,,,,,,14156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15215,,,,,,,,,,,,,,,,,9314,,,,,,13416,,,,,14721,15251,,,,,,,,,,15528,12446,,,,,,,,,,,,,,,13887,,,,,,,,,,14157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15239,,,,,,,,,,,,,,,,,9315,,,,,,13417,,,,,14722,15272,,,,,,,,,, ,12447,,,,,,,,,,,,,,,13888,,,,,,,,,,14158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,15240,,,,,,,,,,,,,,,,,9316,,,,,,13442,,,,,14723,15273,,,,,,,,,,,12472,,,,,,,,,,,,,,,13909,,,,,,,,,,14159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,, ,,,,,,,,,,,,,,,,,9317,,,,,,13443,,,,,14724,15274,,,,,,,,,,,12473,,,,,,,,,,,,,,,13910,,,,,,,,,,14179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9318,,,,,,13468,,,,,14725,15275,,,,,,,,,,,12496,,,,,,,,,,,,,,,13911,,,,,,,,,,14180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9319,,,,,, ,,,,,14745,15276,,,,,,,,,,,12497,,,,,,,,,,,,,,,13912,,,,,,,,,,14181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9320,,,,,,,,,,,14746,15299,,,,,,,,,,,12498,,,,,,,,,,,,,,,13913,,,,,,,,,,14604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9321,,,,,,,,,,,14747,15300,,,,,,,,,,,12520,,,,,,,,,,,,,,,13934,,,,,,,,,,14605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9322,,,,,,,,,,,14748,15325,,,,,,,,,,,12521,,,,,,,,,,,,,,,13935,,,,,,,,,,14606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9323,,,,,,,,,,,14749, ,,,,,,,,,,,12522,,,,,,,,,,,,,,,13936,,,,,,,,,,14607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9339,,,,,,,,,,,14750,,,,,,,,,,,,12523,,,,,,,,,,,,,,,13937,,,,,,,,,,14608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9340,,,,,,,,,,,14772,,,,,,,,,,,,13020,,,,,,,,,,,,,,,13938,,,,,,,,,,14629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9341,,,,,,,,,,,14773,,,,,,,,,,,,13021,,,,,,,,,,,,,,,13958,,,,,,,,,,14630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9342,,,,,,,,,,,14774,,,,,,,,,,,,13022,,,,,,,,,,,,,,,13959,,,,,,,,,,14631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9343,,,,,,,,,,,14775,,,,,,,,,,,,13044,,,,,,,,,,,,,,,13960,,,,,,,,,,14632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9344,,,,,,,,,,,14798,,,,,,,,,,,,13045,,,,,,,,,,,,,,,13961,,,,,,,,,,14633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9345,,,,,,,,,,,15271,,,,,,,,,,,,13046,,,,,,,,,,,,,,,13962,,,,,,,,,,14634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9346,,,,,,,,,,,15296,,,,,,,,,,,,13047,,,,,,,,,,,,,,,13963,,,,,,,,,,14652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9347,,,,,,,,,,,15297,,,,,,,,,,,,13070,,,,,,,,,,,,,,,13983,,,,,,,,,,14653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9364,,,,,,,,,,,15298,,,,,,,,,,,,13071,,,,,,,,,,,,,,,13984,,,,,,,,,,14654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9365,,,,,,,,,,,15320,,,,,,,,,,,,13072,,,,,,,,,,,,,,,13985,,,,,,,,,,14655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9366,,,,,,,,,,,15321,,,,,,,,,,,,13073,,,,,,,,,,,,,,,13986,,,,,,,,,,14656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9367,,,,,,,,,,,15322,,,,,,,,,,,,13095,,,,,,,,,,,,,,,13987,,,,,,,,,,14657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9368,,,,,,,,,,,15323,,,,,,,,,,,,13096,,,,,,,,,,,,,,,13988,,,,,,,,,,14658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9369,,,,,,,,,,,15324,,,,,,,,,,,,13097,,,,,,,,,,,,,,,14010,,,,,,,,,,14659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9370,,,,,,,,,,,15344,,,,,,,,,,,,13098,,,,,,,,,,,,,,,14011,,,,,,,,,,14660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9371,,,,,,,,,,,15345,,,,,,,,,,,,13120,,,,,,,,,,,,,,,14012,,,,,,,,,,14676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9372,,,,,,,,,,,15346,,,,,,,,,,,,13121,,,,,,,,,,,,,,,14407,,,,,,,,,,14677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9373,,,,,,,,,,,15347,,,,,,,,,,,,13122,,,,,,,,,,,,,,,14408,,,,,,,,,,14678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9390,,,,,,,,,,,15348,,,,,,,,,,,,13123,,,,,,,,,,,,,,,14409,,,,,,,,,,14679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9391,,,,,,,,,,,15349,,,,,,,,,,,,13124,,,,,,,,,,,,,,,14410,,,,,,,,,,14680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9392,,,,,,,,,,,15350,,,,,,,,,,,,13144,,,,,,,,,,,,,,,14411,,,,,,,,,,14681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9393,,,,,,,,,,,15372,,,,,,,,,,,,13145,,,,,,,,,,,,,,,14412,,,,,,,,,,14682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9394,,,,,,,,,,,15373,,,,,,,,,,,,13146,,,,,,,,,,,,,,,14413,,,,,,,,,,14683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9395,,,,,,,,,,,15374,,,,,,,,,,,,13147,,,,,,,,,,,,,,,14434,,,,,,,,,,14684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9396,,,,,,,,,,,15375,,,,,,,,,,,,13148,,,,,,,,,,,,,,,14435,,,,,,,,,,14685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9397,,,,,,,,,,,15400,,,,,,,,,,,,13149,,,,,,,,,,,,,,,14436,,,,,,,,,,14701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9398,,,,,,,,,,, ,,,,,,,,,,,,13150,,,,,,,,,,,,,,,14437,,,,,,,,,,14702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9416,,,,,,,,,,,,,,,,,,,,,,,13170,,,,,,,,,,,,,,,14438,,,,,,,,,,14703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9417,,,,,,,,,,,,,,,,,,,,,,,13171,,,,,,,,,,,,,,,14460,,,,,,,,,,14704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9418,,,,,,,,,,,,,,,,,,,,,,,13172,,,,,,,,,,,,,,,14461,,,,,,,,,,14705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9419,,,,,,,,,,,,,,,,,,,,,,,13173,,,,,,,,,,,,,,,14462,,,,,,,,,,14706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9420,,,,,,,,,,,,,,,,,,,,,,,13174,,,,,,,,,,,,,,,14463,,,,,,,,,,14707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9421,,,,,,,,,,,,,,,,,,,,,,,13175,,,,,,,,,,,,,,,14485,,,,,,,,,,14708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9442,,,,,,,,,,,,,,,,,,,,,,,13620,,,,,,,,,,,,,,,14486,,,,,,,,,,14709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9443,,,,,,,,,,,,,,,,,,,,,,,13621,,,,,,,,,,,,,,,14487,,,,,,,,,,14710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9444,,,,,,,,,,,,,,,,,,,,,,,13622,,,,,,,,,,,,,,,14488,,,,,,,,,,14726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9445,,,,,,,,,,,,,,,,,,,,,,,13643,,,,,,,,,,,,,,,14510,,,,,,,,,,14727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9446,,,,,,,,,,,,,,,,,,,,,,,13644,,,,,,,,,,,,,,,14511,,,,,,,,,,14728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9864,,,,,,,,,,,,,,,,,,,,,,,13645,,,,,,,,,,,,,,,14512,,,,,,,,,,14729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9865,,,,,,,,,,,,,,,,,,,,,,,13646,,,,,,,,,,,,,,,14513,,,,,,,,,,14730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9866,,,,,,,,,,,,,,,,,,,,,,,13647,,,,,,,,,,,,,,,14535,,,,,,,,,,14731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9867,,,,,,,,,,,,,,,,,,,,,,,13648,,,,,,,,,,,,,,,14536,,,,,,,,,,14732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9889,,,,,,,,,,,,,,,,,,,,,,,13668,,,,,,,,,,,,,,,14537,,,,,,,,,,14733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9890,,,,,,,,,,,,,,,,,,,,,,,13669,,,,,,,,,,,,,,,14538,,,,,,,,,,14734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9891,,,,,,,,,,,,,,,,,,,,,,,13670,,,,,,,,,,,,,,,14559,,,,,,,,,,14751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9892,,,,,,,,,,,,,,,,,,,,,,,13671,,,,,,,,,,,,,,,14560,,,,,,,,,,14752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9893,,,,,,,,,,,,,,,,,,,,,,,13672,,,,,,,,,,,,,,,14561,,,,,,,,,,14753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9894,,,,,,,,,,,,,,,,,,,,,,,13673,,,,,,,,,,,,,,,14562,,,,,,,,,,14754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9914,,,,,,,,,,,,,,,,,,,,,,,13694,,,,,,,,,,,,,,,14563,,,,,,,,,,14755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9915,,,,,,,,,,,,,,,,,,,,,,,13695,,,,,,,,,,,,,,,14584,,,,,,,,,,14756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9916,,,,,,,,,,,,,,,,,,,,,,,13696,,,,,,,,,,,,,,,14585,,,,,,,,,,14757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9917,,,,,,,,,,,,,,,,,,,,,,,13697,,,,,,,,,,,,,,,14586,,,,,,,,,,14758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9918,,,,,,,,,,,,,,,,,,,,,,,13698,,,,,,,,,,,,,,,14587,,,,,,,,,,14759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9919,,,,,,,,,,,,,,,,,,,,,,,13699,,,,,,,,,,,,,,,14588,,,,,,,,,,14776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9920,,,,,,,,,,,,,,,,,,,,,,,13719,,,,,,,,,,,,,,,14609,,,,,,,,,,14777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9921,,,,,,,,,,,,,,,,,,,,,,,13720,,,,,,,,,,,,,,,14610,,,,,,,,,,14778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9922,,,,,,,,,,,,,,,,,,,,,,,13721,,,,,,,,,,,,,,,14611,,,,,,,,,,14779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9923,,,,,,,,,,,,,,,,,,,,,,,13722,,,,,,,,,,,,,,,14612,,,,,,,,,,14780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9939,,,,,,,,,,,,,,,,,,,,,,,13723,,,,,,,,,,,,,,,14613,,,,,,,,,,14781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9940,,,,,,,,,,,,,,,,,,,,,,,13724,,,,,,,,,,,,,,,14635,,,,,,,,,,14782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9941,,,,,,,,,,,,,,,,,,,,,,,13744,,,,,,,,,,,,,,,14636,,,,,,,,,,14783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9942,,,,,,,,,,,,,,,,,,,,,,,13745,,,,,,,,,,,,,,,14637,,,,,,,,,,14784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9943,,,,,,,,,,,,,,,,,,,,,,,13746,,,,,,,,,,,,,,,14661,,,,,,,,,,14804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9944,,,,,,,,,,,,,,,,,,,,,,,13747,,,,,,,,,,,,,,,15033,,,,,,,,,,14805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9945,,,,,,,,,,,,,,,,,,,,,,,13748,,,,,,,,,,,,,,,15034,,,,,,,,,,14806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9946,,,,,,,,,,,,,,,,,,,,,,,13749,,,,,,,,,,,,,,,15035,,,,,,,,,,14830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9947,,,,,,,,,,,,,,,,,,,,,,,13750,,,,,,,,,,,,,,,15036,,,,,,,,,,15229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9964,,,,,,,,,,,,,,,,,,,,,,,13768,,,,,,,,,,,,,,,15037,,,,,,,,,,15230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9965,,,,,,,,,,,,,,,,,,,,,,,13769,,,,,,,,,,,,,,,15038,,,,,,,,,,15231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9966,,,,,,,,,,,,,,,,,,,,,,,13770,,,,,,,,,,,,,,,15060,,,,,,,,,,15232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9967,,,,,,,,,,,,,,,,,,,,,,,13771,,,,,,,,,,,,,,,15061,,,,,,,,,,15233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9968,,,,,,,,,,,,,,,,,,,,,,,13772,,,,,,,,,,,,,,,15062,,,,,,,,,,15252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9969,,,,,,,,,,,,,,,,,,,,,,,13773,,,,,,,,,,,,,,,15063,,,,,,,,,,15253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9970,,,,,,,,,,,,,,,,,,,,,,,13774,,,,,,,,,,,,,,,15085,,,,,,,,,,15254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9971,,,,,,,,,,,,,,,,,,,,,,,13775,,,,,,,,,,,,,,,15086,,,,,,,,,,15255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9972,,,,,,,,,,,,,,,,,,,,,,,13794,,,,,,,,,,,,,,,15087,,,,,,,,,,15256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9989,,,,,,,,,,,,,,,,,,,,,,,13795,,,,,,,,,,,,,,,15088,,,,,,,,,,15257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9990,,,,,,,,,,,,,,,,,,,,,,,13796,,,,,,,,,,,,,,,15111,,,,,,,,,,15258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,9991,,,,,,,,,,,,,,,,,,,,,,,13797,,,,,,,,,,,,,,,15112,,,,,,,,,,15259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
